,minimum volatility monthly,maximum sharpe ratio monthly,minimum volatility yearly,maximum sharpe ratio yearly
2016-03-23,198.20398241405505,295.2895553348063,170.30595394592262,244.0256263294218
2016-03-24,197.3442514493944,292.9726707757472,169.30829642448404,243.96122641181927
2016-03-28,198.17625943393725,294.501361708784,170.0521247177122,245.75713770675642
2016-03-29,200.54563600444814,297.15596075167645,171.7262835960386,248.91755109825118
2016-03-30,201.80081105670948,298.29233655886634,172.67101174735998,248.73307700805648
2016-03-31,201.43673234729786,297.557675408697,171.9796769351957,248.57260434951766
2016-04-01,203.7577019697191,301.47734003615363,173.69644309387184,250.81724728965742
2016-04-04,203.39815660820022,299.0513502694605,173.3738247035978,249.32829995803814
2016-04-05,201.8391580047609,296.1480979913233,171.80046277618385,246.4823439128874
2016-04-06,202.4832024080278,302.1524336518763,173.16650268325782,251.34502116050697
2016-04-07,202.60934941349046,301.4735177728175,171.6449937496183,248.03115169029215
2016-04-08,203.1104138422014,303.2996082139491,171.29815874252296,249.41754848213176
2016-04-11,202.93082905998247,300.81262913374894,169.59996456298805,246.4295228717802
2016-04-12,203.8672482402803,301.8750328027248,169.4835812583921,246.19271345596292
2016-04-13,202.11542150993364,299.8694407044887,168.85309712448097,245.9395543418882
2016-04-14,201.63410859546678,298.5487447785854,168.06633691635108,243.206801288986
2016-04-15,202.71611508426685,299.1661777764797,168.5700782943723,243.55170523567176
2016-04-18,203.44811235580465,301.0654367974758,169.42420217971775,244.4595075660703
2016-04-19,203.801682487488,298.4368356812954,169.3495454818723,241.5363028446195
2016-04-20,201.11924152565024,299.1473484727383,168.5649023227689,240.6865250587461
2016-04-21,197.27330964984915,294.4296971299649,165.7563897911069,237.43106581459023
2016-04-22,196.58372441482564,292.3717052278042,164.87369948272678,237.3580725879667
2016-04-25,197.7462098245623,294.4648949220181,167.10742198524449,239.0833361701963
2016-04-26,197.63722614727044,296.31940947279935,167.4294656280515,240.1817631938932
2016-04-27,199.43468198490166,296.9393190225125,167.7448491413114,239.72931672210672
2016-04-28,199.8127155017855,288.50012179961215,167.1471310413358,238.14346581230143
2016-04-29,200.0301803625109,287.8268391847135,165.76813811683627,236.69525245933514
2016-05-02,202.6292032087328,290.0837390626432,167.34271554527254,239.47107148246747
2016-05-03,201.9003247575762,287.7045171029569,167.0639224674222,240.2331976200102
2016-05-04,202.94319062252066,288.1688062959196,167.83543089904757,242.03867569923386
2016-05-05,202.56265447292347,288.1783989404203,167.53061618995636,241.43646713409407
2016-05-06,203.0741016008379,287.84803262991926,169.02918454818698,243.85023526039106
2016-05-09,203.7596398233416,290.5377174153806,170.91142623672457,247.36465054283124
2016-05-10,204.59414360523243,294.1533045449735,171.373467032623,248.77256870689374
2016-05-11,204.06993095493337,292.4105648126126,169.2979407752988,245.8804672531126
2016-05-12,205.10620380535144,293.38517388968484,170.21843215370149,248.2827055824278
2016-05-13,203.7906099157335,291.45554702506075,169.25587335472076,246.781114016342
2016-05-16,204.72496273784657,292.8876701535703,170.71862158317532,248.92355481643662
2016-05-17,201.05855399417896,288.5902919019223,167.37567480506863,243.7325729053496
2016-05-18,198.73726228961965,289.1616050584317,163.40440621147124,238.74861317291248
2016-05-19,199.63817609653492,290.0796005017759,162.75524030990567,238.04746593170157
2016-05-20,197.45396000499744,290.47430459685336,160.75782890891995,238.51232601127614
2016-05-23,197.11037912426013,289.50855487494476,160.99489710311855,238.48319993019092
2016-05-24,198.6748739694597,293.42004831595426,162.83731534538234,241.27065718231188
2016-05-25,198.28149122333542,293.36246039443023,162.11980200080836,241.90825582771288
2016-05-26,200.68450000209825,296.6348236932278,163.04497823429074,243.22335975399002
2016-05-27,200.75102854976672,299.0335786492825,162.96768322124447,246.34850893993362
2016-05-31,200.431514672661,296.2812701135159,161.91542114067045,244.7488126255034
2016-06-01,201.42602419300096,299.6006698380948,162.4761976947781,245.88748216133104
2016-06-02,201.47961075477616,300.3204939420224,162.75404739913907,246.3509793685912
2016-06-03,203.39376812534348,300.19133759779936,162.65629638957944,247.2020446149825
2016-06-06,203.10297067928332,299.2879494584562,162.17473447666134,245.4777742471694
2016-06-07,203.3199297557833,301.8509255937101,162.61051571140254,245.46270326480857
2016-06-08,204.36701899795554,301.8825435304166,163.0883919164654,245.8373237535476
2016-06-09,202.71633785114312,298.711086021948,163.94537226810422,245.09547608242028
2016-06-10,202.67468391780875,296.37813604445466,163.44708798313107,243.63708624362937
2016-06-13,201.68324771442437,294.71182588133826,163.18724855918853,242.34114861068718
2016-06-14,202.4741831727984,294.78629969840057,162.6411700172421,241.47498939628593
2016-06-15,201.96887934627557,295.64821367239955,162.38979153633085,242.1408976600646
2016-06-16,203.06573923854856,296.01209090552334,163.3760999509808,244.0624601934432
2016-06-17,202.63566159458185,294.6001788571835,162.71784608497586,241.74656939125052
2016-06-20,202.93070392208122,296.72033055129054,163.23398970241513,241.92001074161522
2016-06-21,203.07428548297906,297.9747125092984,162.99096540660827,241.90052364330285
2016-06-22,202.88123786449458,297.3144223706723,161.19878324298827,240.91960787258142
2016-06-23,203.50907079677606,299.40793452963834,162.0919597417828,242.93585757770532
2016-06-24,202.7768743223193,295.3520048753262,160.7594010829922,241.12098841934198
2016-06-27,202.91459262943292,295.26936100287446,159.69781700134243,243.87997381401053
2016-06-28,203.4314427160265,299.79049287428865,160.79902103805506,246.25504917793265
2016-06-29,205.10319528751396,302.87769287543307,162.34856923065152,248.27505116920463
2016-06-30,207.65998902874017,306.67815660872463,164.6809152984616,253.44832284393303
2016-07-01,207.84408724937464,305.3069171266079,164.21303595962493,250.62195754699698
2016-07-05,209.01764836692837,307.57036611838345,165.66026445465056,254.31962805061332
2016-07-06,209.85958561286952,309.0497798745632,166.01123141212432,254.88739134864798
2016-07-07,208.38331325111415,307.4362023900509,164.93977393684355,254.15458638534537
2016-07-08,209.96926217346217,310.27447840895655,165.89382817115754,256.9450045345306
2016-07-11,209.4671329868319,311.2246968221187,165.98057758254976,256.7529879695892
2016-07-12,207.52388280220055,310.718787336111,166.16692996482817,256.4864986198425
2016-07-13,208.7447895294192,310.31138296523085,166.96416315422027,256.9674632583618
2016-07-14,209.8185679328921,311.23372661299703,167.4268219856259,257.9889199230194
2016-07-15,209.871114985657,310.4685233651637,166.38918032302826,256.1431954669952
2016-07-18,209.89311571311978,310.08876114058484,166.630116692352,255.97412232246396
2016-07-19,210.6262448524478,309.68787632231704,168.10851899909946,256.72355952491756
2016-07-20,208.8978954811099,311.2584374734401,168.38186660385105,257.91310704498284
2016-07-21,209.23993546943694,312.8076921475886,169.0369201652524,257.1015902317046
2016-07-22,210.74836690063506,317.1508985101222,170.20533052673312,259.0004836540221
2016-07-25,210.64404250984222,314.916965555334,169.51670199584933,257.27209151496874
2016-07-26,210.33219832229645,312.89560234312995,165.99386530990571,256.0019871021269
2016-07-27,208.4393119468692,311.33139777770026,163.17656808204623,254.18393678054792
2016-07-28,208.44924837112455,311.6096270699976,163.01876953964205,252.28986770172102
2016-07-29,209.37655497550995,313.044900912237,163.07694245452853,253.6632899520872
2016-08-01,209.7209085372928,313.0846876645563,163.2204358497617,254.15054000816326
2016-08-02,209.17780361175568,310.7368219853876,161.32251210174536,250.68656033020002
2016-08-03,208.200426024628,312.8626144418238,160.93887509841892,248.5137096729277
2016-08-04,208.7794513343814,313.49670256781565,161.25641173019383,248.26322707290632
2016-08-05,208.7144297679904,312.8517139447688,162.20265350608798,249.29484605064374
2016-08-08,208.32915092201262,311.4304303632258,161.49049757003758,248.60735250892623
2016-08-09,208.73656558532744,313.19742093596454,161.59593722915622,249.87096591072068
2016-08-10,209.2495726364139,313.4712736997127,162.25071861076327,251.69332705612172
2016-08-11,209.5812974674228,314.09351547026637,162.17875468749972,251.27437994461047
2016-08-12,209.6206089466098,314.3777181344509,163.02835723113986,252.3464965232848
2016-08-15,208.7392396659854,313.7553856774807,161.65494945373507,252.20768506050098
2016-08-16,206.93321939315823,311.2375200337887,159.74944016456575,250.04135840034473
2016-08-17,209.19514663152722,312.8106027552128,159.4562156948087,250.63664080047596
2016-08-18,210.3590841069224,314.9190530172825,160.3028806545255,252.2493920978545
2016-08-19,209.5249733433726,314.4006553213597,160.54806544074984,254.04672574233996
2016-08-22,209.66620454149273,315.82258316483507,161.78629890403718,255.06506736526475
2016-08-23,208.8580421557429,316.60155836472524,161.0564532737729,255.0345278247832
2016-08-24,208.3005292201045,316.07626548905387,160.7263934047696,254.00297562179554
2016-08-25,208.306547002888,315.97727507691394,160.86347635040255,253.80167990264883
2016-08-26,207.19578012208967,313.1596141535283,159.78710580329866,249.6968451587676
2016-08-29,208.5217665736201,315.0136843863011,160.83863550453157,251.24175215034475
2016-08-30,207.02986093702344,313.71721215386395,160.83304938964815,249.08266107101431
2016-08-31,207.49306329965623,313.62688733086594,161.19981689796418,249.3201609779357
2016-09-01,207.90522345647844,313.8551236502171,161.18729898338287,249.79322464866627
2016-09-02,208.65266602754622,317.13300179886824,162.35192611541717,251.95925355796803
2016-09-06,209.9504148674968,317.55158338341715,163.77256051673857,252.0723483818053
2016-09-07,208.50549786233933,318.2399415983677,162.11829258003203,250.44357382469167
2016-09-08,207.8227571156505,315.85134652466775,160.98793485755888,248.38624345970143
2016-09-09,203.72011894407302,309.35781056351664,157.98432248687712,243.25194733695974
2016-09-12,206.56905746870072,313.646351851511,159.5251132369992,243.90211985816947
2016-09-13,204.83072573099167,309.2039950544834,158.29987334213226,240.544450572586
2016-09-14,204.72569103117021,308.9760873999119,158.44727233123749,241.71894441719047
2016-09-15,205.9854046038631,312.40675467553143,159.9900613227841,244.16860424957267
2016-09-16,205.87383038663896,310.86206332459454,159.12335115089385,242.65878061790457
2016-09-19,205.8736750384334,310.89551204171187,159.15812209815948,242.39403548202503
2016-09-20,205.80963610105547,310.97839440598494,159.9263450214383,242.11672921791066
2016-09-21,206.44284222841299,314.8861558920384,161.35228575897185,245.36808252830494
2016-09-22,207.43729027204552,318.6702964369298,162.1311106826779,247.07436274604783
2016-09-23,206.4934577910427,316.9590446215154,161.82544741935698,247.01571081161484
2016-09-26,205.49764791917835,316.1066469309331,160.58012225570647,246.64855083770738
2016-09-27,206.3421412394527,316.82062859635363,161.72847443771332,248.93899202842698
2016-09-28,207.08200981302298,317.89149217743886,161.1316614490506,249.22332523689258
2016-09-29,205.53242832212484,315.6813013620855,159.98284696540802,246.37308196487413
2016-09-30,207.46467595090903,316.6467482676031,160.4230743003842,245.94536268844593
2016-10-03,206.7453400620464,314.68259250664727,159.49980983390776,243.69887245254506
2016-10-04,205.8861057833675,313.3353094843389,157.65274594039886,241.36699060668937
2016-10-05,206.45644100732838,314.24263569550527,157.1405744304654,239.24374393501273
2016-10-06,206.35962120885884,315.5650327990056,157.9930858642575,241.45113323249805
2016-10-07,206.3173217814449,311.9929308622838,157.43095732917755,241.42118228759753
2016-10-10,206.35985174341238,318.80493806557666,158.76909171142546,242.68939997901904
2016-10-11,204.37363828878438,315.64703502411857,158.2837966968533,241.05716219596852
2016-10-12,204.49135922880208,316.1193070677282,159.72006874504055,243.06326143112173
2016-10-13,204.2388028273586,314.931861707926,160.2656019451138,246.26026688003532
2016-10-14,204.26616797437703,313.9960274996282,159.7104548885342,245.65150456275933
2016-10-17,203.7655082491878,314.0960293394567,158.6072382556912,244.38085371208183
2016-10-18,204.16213413076434,318.20053885674497,158.50852317810023,244.7834204460143
2016-10-19,203.02783690557513,321.4263378508093,158.11151346092188,244.6037644554137
2016-10-20,202.43840459165605,320.6453978445532,157.67782991332973,243.7917814613341
2016-10-21,201.7501694199565,321.70324806809447,159.65811345405544,242.35263380928026
2016-10-24,201.9654304991725,323.5733520250799,160.2090349891659,244.09777664489735
2016-10-25,203.47107979536085,320.7564470068457,159.30889503517116,242.56972797126758
2016-10-26,202.7297791663173,318.7892305254461,158.65199185714687,242.9586155933379
2016-10-27,201.5676635916713,317.76054856324214,158.01973540573087,236.4636814353942
2016-10-28,201.86808037462268,319.3640035704138,158.27943417167631,238.429257754898
2016-10-31,201.9132568875316,319.8917783083441,158.82683524818387,240.07915667572016
2016-11-01,201.4632577206615,318.82472828888916,157.88893965682948,235.99608037147516
2016-11-02,199.41206552457842,309.90056671395325,158.3904868453976,236.54858242492668
2016-11-03,198.78767100114854,307.42901441941285,156.20082231597866,231.4958441646575
2016-11-04,198.1210835528377,307.5056605013373,155.54534541854824,232.42845567932122
2016-11-07,200.21845286760362,311.5697933062079,157.91014349517786,238.5386582298278
2016-11-08,200.1063061713222,312.6002546244147,159.17139306182824,240.4297898830413
2016-11-09,197.90037804899248,312.85224886002567,159.84267194137536,239.21358401832572
2016-11-10,196.7123589406017,303.90342310242676,157.70500517902337,233.9819298215865
2016-11-11,196.3855732367519,306.05345488801026,158.04041700000727,235.07788386096945
2016-11-14,197.41722349748648,303.7464124689581,160.88786853027307,236.28357263450616
2016-11-15,198.1604796013836,307.3831782358649,161.7162449523922,237.26621580619806
2016-11-16,198.4500667721752,309.72297689766907,161.91431442375145,236.5307845329284
2016-11-17,199.64414892358815,312.0896224985602,162.37041761627157,237.42395660171502
2016-11-18,199.14172118330038,312.4401670122626,161.7980018257137,236.7689571147918
2016-11-21,200.36347471323052,315.0018446241858,161.11069140129047,235.496456349945
2016-11-22,200.75041553258933,316.19249988350896,162.4218902805324,238.64504366798394
2016-11-23,200.34727827672995,318.54110940499334,162.27722877922017,237.71457925224297
2016-11-25,201.4038637417797,320.54897635102304,163.3882004222866,239.80547044563284
2016-11-28,202.07804830999413,317.9443065554145,163.63520313301046,239.19472995491017
2016-11-29,202.7112034640316,319.2473075460914,163.68743736610372,238.78637050323474
2016-11-30,201.11451081876794,316.1772496019844,160.7101011089321,234.17032114753712
2016-12-01,200.51731355733912,315.343230900431,159.34500248470266,229.94326478290546
2016-12-02,200.6694200249676,313.6397864111427,159.67874282340964,230.96655688285816
2016-12-05,200.91811866464653,313.0872414370063,160.02478435001333,232.73453146953568
2016-12-06,201.90879586744344,316.0759982481482,159.48293140296894,233.01840420379628
2016-12-07,203.44063319730796,316.8699504766943,161.15365186042743,236.3148356475829
2016-12-08,203.26468023023642,316.4246438360693,162.58029729328112,238.28371347179402
2016-12-09,199.70431409282722,310.4305768787863,163.66016010494187,239.8543732038497
2016-12-12,199.12138525028266,308.6663713257315,164.09176055088,239.98387203845968
2016-12-13,198.921528222752,309.79469751076726,165.41312399826006,241.11180680732718
2016-12-14,198.43639605875052,307.69377911782294,164.941428031158,238.94895810813895
2016-12-15,198.8791620099071,307.6982528162482,165.52769779834705,240.71459892902368
2016-12-16,198.80571380624806,307.44860190110234,166.20851426677663,242.69869850025168
2016-12-19,198.96760780572924,308.8444614153388,166.06185992984732,242.8465062170028
2016-12-20,199.516926042271,308.3527536455634,166.2282972000118,240.4731114757537
2016-12-21,198.92498718233142,307.8296770449164,165.53054424838982,239.605235290718
2016-12-22,198.6475799359325,305.52593679909734,166.15350224571188,238.4430132629394
2016-12-23,198.49517834787403,306.7422820291999,166.17417779350242,239.4142247333526
2016-12-27,198.69719209833178,307.9735613760474,166.41881594810448,240.53284868698114
2016-12-28,197.7339845414165,305.94458170304324,165.174977452087,238.2278555198669
2016-12-29,197.97779939851793,305.90392469086675,165.60505512199362,239.80898536415094
2016-12-30,197.441707292271,302.56021177468324,164.542273750877,240.1928901346206
2017-01-03,197.72598534441028,302.83710032982856,163.1337334075924,241.51850000038138
2017-01-04,198.39279215021168,306.9071503542426,163.68388118133507,244.9806947406768
2017-01-05,198.16654649286306,307.86251516747507,163.497091319656,245.71200609016412
2017-01-06,197.7355542649273,307.53753126168283,163.14156449851953,245.36542819404596
2017-01-09,196.4236102478985,305.1275679895881,162.05916571807825,243.4158702098846
2017-01-10,196.4837897591595,308.4901995081428,162.10874522132835,246.5859036235809
2017-01-11,196.33668382787744,310.6301464655403,161.987440922546,248.56874035148618
2017-01-12,196.45751099996605,309.0703944582466,162.08712309303246,247.30944441566464
2017-01-13,196.7533631087307,310.0479275187019,162.33120281429254,248.09317390251158
2017-01-17,197.14393811559717,309.3595362421516,162.65336042404138,247.5687164524078
2017-01-18,197.29835771284144,309.07359226098094,162.78072803649866,247.40339239463805
2017-01-19,196.40224225645105,311.31223762841256,162.04136503677333,249.27741222419738
2017-01-20,197.60994421777767,312.8591667299751,163.0378216087338,250.70481116600035
2017-01-23,197.55496700410885,311.15547572350533,162.9923919689175,249.23673898887634
2017-01-24,197.26042838525814,313.1856798723701,162.74938072547877,250.93624086036684
2017-01-25,197.55408201246306,314.1864024698737,162.9916462192532,251.92913767738344
2017-01-26,197.84536898660704,318.8109714350226,163.23201631813015,255.97099344215397
2017-01-27,198.16934357957885,316.9226104105475,163.4992294343945,254.27927018165593
2017-01-30,197.67639559907957,313.43808972954776,163.09254770965543,251.09813098869327
2017-01-31,198.66175653982205,315.0845020487311,163.90534721298184,252.5446889789582
2017-02-01,198.18625407686278,316.1714105608466,163.5130901630398,253.21978260307316
2017-02-02,198.97197625646632,317.8286241549018,163.4348954551693,252.9580951969147
2017-02-03,199.63976365251585,320.5367765642645,163.97872135047876,255.3678458209992
2017-02-06,199.41571750116393,321.34202502923034,163.41087482986416,254.9260169399262
2017-02-07,201.34949963617368,326.782004556513,164.79576328086816,256.7443425785065
2017-02-08,200.70079897699398,328.56011028161066,164.78085597534144,258.25806638603217
2017-02-09,201.45192970171016,331.572171063471,165.36683169860805,263.3049618953706
2017-02-10,201.95013882799188,332.27576841607106,165.90258240394556,264.0031272579194
2017-02-13,203.08249754838985,331.3725874453069,165.9126252531048,263.9052053829194
2017-02-14,203.94699919443173,333.4351146196844,166.531435082626,265.36170422859203
2017-02-15,203.96644912462276,336.5020236361029,166.51459881706202,268.5279464214326
2017-02-16,203.4699697300915,335.17619238610285,165.94293055076562,267.00739047203075
2017-02-17,204.12282272272148,338.0194220812322,166.36490081863366,268.87425618476874
2017-02-21,205.0195676606182,337.8914269304754,167.31339017868007,268.3060840030671
2017-02-22,205.03883074960746,333.8952009508611,167.11569702110256,267.5445724277497
2017-02-23,205.28135118951835,334.2911091509344,167.596786752319,265.7400425426484
2017-02-24,206.26781245965995,335.01649772210135,168.57614523582424,267.2252527698517
2017-02-27,205.2342011340145,334.8419723070623,167.67166261920894,267.83546282691964
2017-02-28,204.79396130991017,335.85615809502616,167.21354429397547,265.7929310268403
2017-03-01,206.2140339573864,338.1781403826238,168.337620465469,270.72024890632633
2017-03-02,205.35299035348928,337.2184257273198,167.65543141956294,268.4174596897126
2017-03-03,205.51213013963735,337.1999864202977,167.44138803710902,269.00348265113837
2017-03-06,205.16020664377248,337.36732526803024,166.95323837261165,268.83201926078806
2017-03-07,205.02379424753224,337.3253589846135,166.5804244581219,267.88692583122264
2017-03-08,204.89915562562976,334.44750016846666,166.52201598262752,265.546860731125
2017-03-09,205.14177285738023,333.3045046827794,166.96513479061093,266.1486831203462
2017-03-10,205.86377398614917,334.62359775757795,167.7354093063351,267.7746186161043
2017-03-13,206.182325348759,335.4989923189641,167.98358163948024,268.46740822486896
2017-03-14,205.6251319149974,332.6136416029454,167.3468847789761,266.37095037956254
2017-03-15,207.01348521699938,336.616864131403,169.3755140380856,269.8159679378511
2017-03-16,206.66838238649402,336.6500696672917,168.72080378971066,269.73901284904497
2017-03-17,206.93917204294237,336.97077537178995,168.89758601016965,270.8397209857942
2017-03-20,206.57502838830982,334.75866911416057,167.82899586009947,269.3894519466402
2017-03-21,204.62153308591877,329.618523764658,166.36252779331176,263.6546800395967
2017-03-22,205.01992576952017,330.5720258852482,166.28948565101592,264.2868202152254
2017-03-23,205.04345804739035,329.71342944931985,166.12593900699582,263.3895589076998
2017-03-24,204.5632345341686,328.7296465822697,166.190156541824,263.36200991401694
2017-03-27,203.78827726011312,327.63040869507796,165.32621623401607,262.0958875736239
2017-03-28,205.32647462339435,329.46316406579024,166.13786374111143,264.1195825557711
2017-03-29,205.42851419191396,329.31408684182173,166.29158609046905,265.0962928821566
2017-03-30,206.1578944367412,331.0510339697362,166.81630873680083,265.9805228122714
2017-03-31,205.94155933027298,331.8519384237767,166.90572239417997,266.0790094058993
2017-04-03,206.0976400540355,333.02777608323106,166.54198519287078,266.1716734371188
2017-04-04,206.36566049680744,334.4117627626897,166.74618540821044,267.36725649452234
2017-04-05,205.6539848746303,330.48151271386155,166.40452649192778,264.3175849308016
2017-04-06,206.0255659537319,333.7179825438023,166.45316717052427,267.13576803321865
2017-04-07,206.3151676985744,326.6540690191746,166.25705224685638,266.3676525485995
2017-04-10,206.04373992853198,325.72796215195655,166.16183076457946,266.3772865673067
2017-04-11,206.4762967553142,327.3750333799839,166.41772342834443,267.35360961189286
2017-04-12,206.30082033262283,325.9946761202336,166.3435563648221,266.238975323105
2017-04-13,205.47108012685808,323.85046896462444,165.3672031774518,264.2348344005586
2017-04-17,207.53804908552203,326.04398196091654,166.36519231567357,265.26028494148267
2017-04-18,207.75914252538718,326.4324602377415,166.51577398471807,264.04955623207104
2017-04-19,208.07699195089378,325.7737606371403,166.46679473533607,263.66971009712233
2017-04-20,207.95584751348534,327.73360661492353,167.51375985946632,264.74644672889724
2017-04-21,207.70875262708702,329.26018768754005,166.8526878978727,265.40209328117385
2017-04-24,210.69607632074397,332.17890872368815,168.5190860174177,268.04412990837113
2017-04-25,212.2846258946423,334.61718034882546,168.5281751039503,271.31763672523516
2017-04-26,211.80669674043696,336.465921130991,168.89259796390516,270.3659873989107
2017-04-27,211.52198696374936,339.4724617907047,168.65235991554243,269.54614830055255
2017-04-28,211.1654973093991,334.888737296915,167.01002658214554,267.7447075656892
2017-05-01,211.53548267545742,335.6916455591678,166.29672339687335,267.78094860191356
2017-05-02,211.70333784437221,335.75639440865507,166.308731406021,267.7483141498567
2017-05-03,210.86471215620082,335.94556562104214,165.00726156158436,267.7206982822419
2017-05-04,211.14818110456508,338.3315319487094,165.85041059226978,264.3997525852204
2017-05-05,211.58423257703822,342.3091040297031,166.84607274188983,269.08243984260565
2017-05-08,211.28138732214015,340.5659777945042,166.6348698673247,268.2014407115937
2017-05-09,211.7149689265255,343.4716172232151,165.77060874176013,268.84216494941717
2017-05-10,212.18203868360555,344.57718619523047,166.09858022136675,270.3021146625519
2017-05-11,211.66572021627462,344.2014812448978,166.0432252435683,269.6846843730927
2017-05-12,210.5204841456417,342.41576653008457,165.41123836688982,268.3530960193635
2017-05-15,212.10177517042197,343.71877750229834,166.441438512802,269.6075278575898
2017-05-16,211.5182845538143,343.3547431784153,165.8582465185164,269.8861457210541
2017-05-17,209.288736617947,336.2290610170841,164.52621889209735,264.444193075943
2017-05-18,210.27886643629114,336.7189155210972,165.1968924343108,263.75044959907535
2017-05-19,211.15047744360012,339.03605801033973,165.7727739206313,265.97015724830635
2017-05-22,212.5736283461575,341.3359227110386,166.62663084182728,266.4888698116303
2017-05-23,212.94070375051544,342.33596392426495,166.84292992382038,266.07777433967595
2017-05-24,214.06282541265531,348.9885462839604,167.5257877513884,266.4102136501313
2017-05-25,215.80414627943085,354.59681727204327,168.64264001331316,271.2407164081574
2017-05-26,216.57844203901337,354.9209117102146,169.14735689563736,272.1737461917878
2017-05-30,216.72868475942656,355.8106007856846,169.20044728755937,270.4421462070466
2017-05-31,218.17216907415437,359.38724990487094,170.00383366489396,272.06425093498245
2017-06-01,220.41159631986665,364.1134524530887,172.02856024131762,274.65766540184035
2017-06-02,221.47160385007905,367.7975921427249,172.57140759124744,276.0990785388948
2017-06-05,220.83483966169405,366.45909252114285,172.2621226869582,274.5520854007722
2017-06-06,220.05876610364962,365.9698740160464,172.04611282539358,274.1543751049043
2017-06-07,221.0564463858609,368.7918837084292,172.30955290241232,274.654634156418
2017-06-08,219.98679399023104,369.2531423952579,171.77118099594105,273.94151341133136
2017-06-09,219.44459955434846,357.41358882927886,171.51073488941182,270.35781371727006
2017-06-12,218.18874640455292,357.0348620851993,171.8320433210372,270.4371569873812
2017-06-13,219.32228094816253,361.9895207094669,172.09247665424334,273.09076241340654
2017-06-14,220.3026795523648,362.5959267916202,172.12577870483386,271.1168717243196
2017-06-15,220.84554438848537,363.08219849953645,172.6764455558776,270.0108667583467
2017-06-16,219.87445613699,363.65459257683744,172.39843769321433,268.68198991279615
2017-06-19,220.99880418729825,368.6231038156985,172.7378955444335,270.8149699268343
2017-06-20,220.42993480443997,367.83737937111846,171.91119874973288,270.2831403522493
2017-06-21,220.30834676771207,368.4192989618777,171.43061490535726,270.2670574581148
2017-06-22,220.12484588270232,369.774961633539,171.24647016792287,269.8261014011385
2017-06-23,219.57084843359036,372.0564640467165,170.2531706140517,273.6244841205599
2017-06-26,219.71327188444178,372.04925271782855,170.67048783798205,272.67028929634114
2017-06-27,217.8598082423214,362.947326413965,168.64869751548756,268.0169023197176
2017-06-28,218.25362444372217,366.52232205452896,169.42292541465747,269.9709997394564
2017-06-29,216.31556438322107,362.2323978914735,167.65254120731342,267.92107935295127
2017-06-30,216.667326147366,362.30031842598885,167.93291951236714,269.0657129589083
2017-07-03,216.50516320104637,359.0458090441224,168.60522518482196,267.9088675823214
2017-07-05,217.43128949785273,359.2616137590882,168.3195882009505,268.59756984748867
2017-07-06,215.9523860543255,353.9758624475954,166.56416448211658,264.1920383174899
2017-07-07,218.46498853006406,358.73564827904676,167.18082094154346,267.5494821628574
2017-07-10,218.15221242351575,358.7525693727967,166.89458006973254,267.9990571483615
2017-07-11,217.4012360104565,360.1526427080628,166.5024342153548,267.8794655872348
2017-07-12,218.7427248064045,363.1031823175904,167.88876081027973,271.59493218650846
2017-07-13,218.43717546424904,360.3662694330689,167.50637336940753,270.07431377830534
2017-07-14,219.23203478651084,359.9360898340699,168.18674742965686,271.837632722092
2017-07-17,219.49919137611428,358.9990467653748,169.0189023666381,270.9946865695957
2017-07-18,218.98353378219645,361.6389107004639,168.59566987171164,273.3754754589084
2017-07-19,219.94467818374676,363.96647284646,169.60810870857227,275.46764807548556
2017-07-20,219.71633075828595,364.0859807215211,169.80395124053942,274.0889476055149
2017-07-21,220.74051535530134,364.10939981560676,170.58136585750566,274.47352617378266
2017-07-24,220.22835095748945,365.8937404451844,170.4342693897246,274.97086614952116
2017-07-25,221.99198821535157,352.78165184807744,170.47035031681048,276.75779405555755
2017-07-26,220.64255792675064,350.3704570627686,171.9176985305785,276.3904533657077
2017-07-27,220.37897765350388,346.15016710915535,173.2945910043715,277.4159638179782
2017-07-28,219.87667113304184,347.81818989739384,172.96185717773423,278.34246054115323
2017-07-31,219.35840596923873,347.9521756990906,173.42839547386154,280.8284755573275
2017-08-01,219.65555225181623,349.155366634607,173.62406970081315,281.6400994197848
2017-08-02,220.70386393852274,350.25381124062505,173.18333975810992,279.4811703739169
2017-08-03,219.09502260208168,351.6666256079194,173.12987610492695,278.6855066959384
2017-08-04,218.52717239189187,352.5712644190308,172.63234788417805,280.08806028556853
2017-08-07,218.9365227203373,352.79003770546876,172.8815994930266,280.5624815303806
2017-08-08,218.30227407684364,352.02341552071533,171.95460532016742,281.1245252765659
2017-08-09,218.3354744033817,351.9773010748383,171.68295988674151,281.348476434708
2017-08-10,217.09374196853673,345.4454207117554,170.153432980728,275.5346851955417
2017-08-11,217.44437286453282,345.69354515633546,170.73388414020528,276.80077273521454
2017-08-14,219.01547869415316,349.7162154844757,172.10330326538076,278.8552209423068
2017-08-15,219.3293951740268,348.9667024507995,172.50910766620623,275.003545499039
2017-08-16,220.42974405975372,349.26854017128903,173.16801986122118,275.9696760196689
2017-08-17,218.16223871650726,345.0707722635742,171.19385683879838,271.5072054729465
2017-08-18,217.6175957015994,343.1396151735779,170.59139298152908,270.39979601707495
2017-08-21,218.33057914238006,344.87678491883247,171.33320895938857,269.53788514213596
2017-08-22,220.1805029232028,347.7070133654114,172.7187193292616,271.50950307426484
2017-08-23,218.94940503730803,346.05158457703556,172.4433666616438,271.13457692222624
